Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
FDG46,1572.0,OUT018
DRC01,-1068.0,OUT010
FDB15,5548.0,OUT027
NCA17,3840.0,OUT027
FDF10,2378.0,OUT046
FDR26,4256.0,OUT027
FDI02,1960.0,OUT049
NCM54,94.0,OUT010
FDF14,2476.0,OUT013
FDJ33,46.0,OUT010
FDM20,3968.0,OUT035
FDC03,4552.0,OUT027
NCX05,1858.0,OUT046
NCM41,2932.0,OUT027
NCU29,444.0,OUT010
FDQ59,1544.0,OUT017
FDH46,-242.0,OUT010
FDH09,1066.0,OUT013
NCD06,724.0,OUT045
FDC15,2466.0,OUT035
DRD37,2192.0,OUT027
FDT28,3804.0,OUT027
FDR28,4072.0,OUT027
FDT38,1502.0,OUT017
FDV34,2716.0,OUT027
FDY52,1064.0,OUT035
FDB34,1424.0,OUT013
DRL23,1436.0,OUT018
DRB24,2444.0,OUT046
FDJ50,934.0,OUT046
FDQ49,2564.0,OUT035
FDP20,2080.0,OUT035
FDV19,4060.0,OUT027
NCR54,3056.0,OUT045
FDO09,2214.0,OUT010
FDS57,1992.0,OUT018
FDN10,1976.0,OUT049
FDV23,2108.0,OUT049
FDY28,3484.0,OUT049
DRG51,2590.0,OUT013
FDD45,-384.0,OUT019
NCL18,4452.0,OUT027
NCM29,2120.0,OUT013
FDF17,4536.0,OUT027
FDE22,2708.0,OUT017
FDQ22,778.0,OUT017
FDS01,2922.0,OUT013
FDW35,2180.0,OUT027
FDJ33,2018.0,OUT046
NCF54,2746.0,OUT035
FDE09,1838.0,OUT013
NCE06,2510.0,OUT045
DRH49,1396.0,OUT049
FDY43,2718.0,OUT045
NCT05,4162.0,OUT017
FDZ34,3048.0,OUT045
FDL38,1638.0,OUT017
FDZ31,3220.0,OUT017
FDR14,912.0,OUT035
NCN54,1352.0,OUT049
NCC42,3672.0,OUT027
FDK08,1808.0,OUT017
FDP59,1786.0,OUT013
FDV22,2592.0,OUT035
FDD33,3774.0,OUT035
DRE60,5000.0,OUT027
FDK52,3562.0,OUT046
FDA02,2484.0,OUT017
FDM56,1888.0,OUT049
FDE57,2342.0,OUT035
FDM32,1466.0,OUT045
NCQ30,3368.0,OUT027
FDQ27,3184.0,OUT027
FDT60,3448.0,OUT027
FDU43,3972.0,OUT049
NCO55,1740.0,OUT035
FDG02,3052.0,OUT045
FDJ28,3040.0,OUT013
FDP40,1800.0,OUT045
FDJ38,3080.0,OUT045
NCC54,3948.0,OUT017
NCZ41,2004.0,OUT046
FDK38,504.0,OUT019
FDU52,2474.0,OUT013
FDC40,1248.0,OUT046
NCR30,1320.0,OUT017
NCN18,1886.0,OUT017
FDB50,1336.0,OUT035
FDG04,3002.0,OUT013
FDR26,2832.0,OUT035
NCT17,2708.0,OUT018
FDX35,5080.0,OUT027
FDS12,2018.0,OUT046
NCZ29,3452.0,OUT027
FDB38,732.0,OUT010
FDP12,710.0,OUT013
FDP22,886.0,OUT046
FDS26,3800.0,OUT018
FDR52,3058.0,OUT046
DRJ13,2544.0,OUT046
FDU48,3544.0,OUT027
FDE29,1004.0,OUT035
NCT29,2040.0,OUT049
DRK37,2696.0,OUT018
FDK55,1434.0,OUT046
FDR07,1584.0,OUT046
FDO21,5048.0,OUT027
FDK46,4208.0,OUT049
FDB12,1702.0,OUT045
FDT31,4488.0,OUT027
FDJ33,2002.0,OUT045
FDC26,3228.0,OUT027
NCQ02,2946.0,OUT045
FDP08,1204.0,OUT010
FDB11,5048.0,OUT027
FDV55,2398.0,OUT013
FDW20,2088.0,OUT049
NCJ18,-46.0,OUT019
FDC41,916.0,OUT018
FDE14,3160.0,OUT027
FDG35,2900.0,OUT013
FDF45,1082.0,OUT035
FDS19,2784.0,OUT027
FDS58,678.0,OUT019
FDA26,3628.0,OUT017
FDM32,1564.0,OUT049
FDL45,2024.0,OUT046
FDZ55,2680.0,OUT049
FDY37,2436.0,OUT049
FDO46,3072.0,OUT046
FDQ60,1950.0,OUT046
FDA19,1840.0,OUT018
FDL15,2468.0,OUT046
FDM10,3084.0,OUT018
NCL05,856.0,OUT017
DRK49,-1224.0,OUT010
NCE18,5392.0,OUT027
FDG40,668.0,OUT049
DRI59,3504.0,OUT045
FDK28,4066.0,OUT035
NCD06,-1178.0,OUT019
FDO11,2110.0,OUT019
FDK27,1934.0,OUT046
FDT43,2328.0,OUT027
FDD38,1452.0,OUT018
FDA16,3556.0,OUT049
FDL14,3976.0,OUT027
NCM17,824.0,OUT049
FDD20,2010.0,OUT045
FDA40,1424.0,OUT045
FDL43,1262.0,OUT045
FDV15,1624.0,OUT045
FDE52,1460.0,OUT046
NCL17,364.0,OUT010
NCJ31,3722.0,OUT045
FDR60,1250.0,OUT045
NCA18,1870.0,OUT035
FDS21,2528.0,OUT027
FDW09,1364.0,OUT035
FDL26,2536.0,OUT035
FDS47,1160.0,OUT018
FDC39,3210.0,OUT046
FDT51,1890.0,OUT035
FDK40,4182.0,OUT035
NCG19,3658.0,OUT045
FDZ07,1088.0,OUT046
FDF08,2960.0,OUT027
FDO04,928.0,OUT013
FDK41,1036.0,OUT018
FDP15,4132.0,OUT049
NCD43,1384.0,OUT018
NCP18,2376.0,OUT013
FDZ51,1556.0,OUT046
DRH13,1776.0,OUT035
FDF38,742.0,OUT045
NCI43,780.0,OUT045
FDM38,2412.0,OUT027
FDS03,1096.0,OUT013
DRJ47,2870.0,OUT017
FDT50,-364.0,OUT010
FDV02,2706.0,OUT046
NCG18,1786.0,OUT017
FDW52,2640.0,OUT046
FDS40,650.0,OUT035
FDN31,3200.0,OUT017
FDA37,2028.0,OUT045
FDA15,3920.0,OUT046
FDL39,2880.0,OUT046
FDJ53,1912.0,OUT045
FDX22,3406.0,OUT013
NCZ42,3732.0,OUT045
FDD56,4312.0,OUT027
FDD40,3222.0,OUT017
FDS50,3486.0,OUT013
NCN14,2932.0,OUT013
FDT15,2988.0,OUT013
NCS18,3156.0,OUT027
NCO26,-122.0,OUT010
FDF58,740.0,OUT018
NCB19,1390.0,OUT013
FDH26,2468.0,OUT017
DRB24,3868.0,OUT027
FDA49,1152.0,OUT018
FDB32,1570.0,OUT045
FDI36,3302.0,OUT017
NCA17,462.0,OUT010
FDH22,2010.0,OUT013
NCM26,2156.0,OUT018
FDT15,4404.0,OUT027
FDB16,1100.0,OUT018
NCP54,3396.0,OUT027
FDJ36,1708.0,OUT013
FDO28,1874.0,OUT045
FDU09,962.0,OUT013
FDF29,2226.0,OUT017
FDY08,2324.0,OUT013
DRJ59,368.0,OUT018
FDT23,2788.0,OUT027
FDU15,420.0,OUT018
FDT47,1650.0,OUT013
FDI53,696.0,OUT019
FDR59,3912.0,OUT018
FDD53,712.0,OUT035
FDY51,3620.0,OUT017
FDT04,708.0,OUT049
FDU51,2944.0,OUT049
FDG14,2540.0,OUT035
NCU06,3600.0,OUT045
DRG25,2938.0,OUT046
DRH49,1392.0,OUT035
FDN15,2284.0,OUT035
FDL43,976.0,OUT018
NCT18,2960.0,OUT049
NCB31,4102.0,OUT013
FDK57,1946.0,OUT035
FDY04,710.0,OUT019
NCP54,1922.0,OUT046
FDF41,3850.0,OUT013
FDM01,1678.0,OUT045
FDW03,1716.0,OUT045
FDF28,1972.0,OUT045
FDY37,2486.0,OUT017
FDQ03,3932.0,OUT017
FDP51,3412.0,OUT027
FDJ40,1940.0,OUT017
FDC32,1632.0,OUT049
DRI49,2724.0,OUT027
NCW54,1014.0,OUT017
FDF09,826.0,OUT017
FDP45,3720.0,OUT018
DRJ23,2700.0,OUT018
FDS59,1980.0,OUT017
FDY08,2270.0,OUT046
FDX16,2428.0,OUT049
FDY16,2664.0,OUT018
FDK32,2560.0,OUT035
FDQ22,700.0,OUT013
NCC31,2180.0,OUT018
FDG58,2576.0,OUT049
DRF48,3008.0,OUT013
DRH36,1280.0,OUT049
NCR30,1244.0,OUT035
FDB03,1892.0,OUT019
FDZ28,3484.0,OUT027
FDR35,3304.0,OUT017
DRD15,5088.0,OUT027
FDJ33,108.0,OUT019
FDA56,60.0,OUT010
FDP56,838.0,OUT046
NCT30,766.0,OUT046
FDK15,1754.0,OUT017
FDH44,2148.0,OUT018
FDV01,2560.0,OUT013
DRG03,2532.0,OUT017
FDG50,2940.0,OUT027
FDR16,1480.0,OUT010
FDZ60,1728.0,OUT046
DRG03,2404.0,OUT045
FDS56,3964.0,OUT018
FDU33,760.0,OUT045
DRD27,1618.0,OUT035
FDW22,3570.0,OUT046
DRA24,2604.0,OUT045
FDF38,836.0,OUT049
FDX48,2538.0,OUT013
FDS58,2324.0,OUT018
FDC32,1530.0,OUT046
NCQ29,4100.0,OUT045
DRK39,1052.0,OUT018
NCS38,1932.0,OUT017
DRO47,1822.0,OUT013
DRG27,2116.0,OUT027
FDC57,4560.0,OUT027
FDS55,2370.0,OUT046
NCJ06,1616.0,OUT018
FDO01,236.0,OUT019
NCM55,2912.0,OUT045
FDC52,2536.0,OUT049
FDQ15,1314.0,OUT045
NCT30,2204.0,OUT027
NCR42,1976.0,OUT027
FDD28,982.0,OUT035
FDQ34,1752.0,OUT049
FDZ12,3720.0,OUT027
DRE13,-518.0,OUT019
NCN07,216.0,OUT019
FDM28,2896.0,OUT035
FDI10,2894.0,OUT017
FDQ25,2818.0,OUT013
FDA38,1870.0,OUT010
DRI13,3512.0,OUT049
FDY20,2976.0,OUT027
NCZ53,3020.0,OUT035
NCM31,2302.0,OUT013
DRB01,3110.0,OUT017
DRF37,4108.0,OUT046
NCF42,2852.0,OUT049
FDF16,2064.0,OUT018
FDB41,840.0,OUT013
FDR34,3670.0,OUT013
FDR15,2252.0,OUT018
NCV42,-132.0,OUT019
FDW51,3442.0,OUT035
FDU36,1714.0,OUT017
FDX60,1412.0,OUT049
FDY03,1906.0,OUT035
FDW55,3986.0,OUT045
FDT01,1480.0,OUT010
FDG58,2522.0,OUT013
FDK21,4084.0,OUT017
NCS41,990.0,OUT019
FDS10,2870.0,OUT045
NCT53,2620.0,OUT046
FDJ28,2732.0,OUT018
FDX44,1440.0,OUT045
FDT20,412.0,OUT018
FDO44,1934.0,OUT017
NCX17,3792.0,OUT049
FDY01,2058.0,OUT017
FDJ12,4812.0,OUT027
DRK35,348.0,OUT018
FDD47,812.0,OUT019
NCM53,1754.0,OUT035
FDO45,1484.0,OUT013
NCM42,-186.0,OUT010
FDE04,2878.0,OUT046
NCI30,5328.0,OUT027
FDZ19,2830.0,OUT013
FDW57,2870.0,OUT013
FDA25,1750.0,OUT013
FDT22,958.0,OUT046
FDP51,1978.0,OUT013
FDD48,3320.0,OUT027
FDY39,2996.0,OUT035
FDO48,1648.0,OUT010
FDD23,4464.0,OUT027
DRN35,2080.0,OUT027
FDT01,3482.0,OUT035
FDC20,-968.0,OUT010
DRJ35,1078.0,OUT035
FDB32,1558.0,OUT046
FDL24,2804.0,OUT046
NCV42,1826.0,OUT035
FDZ46,1748.0,OUT046
FDC15,2450.0,OUT013
FDD08,-1216.0,OUT019
FDY50,1488.0,OUT049
FDD36,1952.0,OUT013
FDG57,2292.0,OUT027
FDL21,460.0,OUT018
FDN16,3104.0,OUT027
FDJ09,2208.0,OUT027
FDS01,974.0,OUT010
FDV33,4288.0,OUT017
DRE12,1946.0,OUT017
FDR07,1630.0,OUT013
FDP48,1046.0,OUT010
NCB55,948.0,OUT035
FDQ08,1098.0,OUT013
FDR34,3742.0,OUT035
FDO33,1792.0,OUT046
FDP13,692.0,OUT045
FDX12,3988.0,OUT049
NCT06,2716.0,OUT049
FDR16,1496.0,OUT019
FDE36,2674.0,OUT046
FDZ36,3072.0,OUT049
FDV13,1488.0,OUT045
NCZ17,656.0,OUT035
FDU56,2934.0,OUT045
FDM09,2790.0,OUT035
FDV02,2836.0,OUT017
FDS34,1564.0,OUT018
FDA11,1644.0,OUT049
FDP09,3492.0,OUT017
FDB29,3304.0,OUT027
FDT19,2938.0,OUT017
DRH15,836.0,OUT017
FDY38,3688.0,OUT046
FDF14,3904.0,OUT027
FDN48,-410.0,OUT010
FDQ12,3688.0,OUT013
NCJ43,2704.0,OUT045
FDE17,544.0,OUT019
FDB05,3948.0,OUT035
FDH10,3040.0,OUT045
NCR06,808.0,OUT017
FDU32,1708.0,OUT018
FDD56,2920.0,OUT049
FDO36,2604.0,OUT018
FDH16,-462.0,OUT010
FDX10,352.0,OUT018
FDZ37,1644.0,OUT017
FDU31,1614.0,OUT010
DRC49,2336.0,OUT049
FDL15,2426.0,OUT045
FDN32,1102.0,OUT019
DRH59,2660.0,OUT027
NCU29,2448.0,OUT049
FDR37,1072.0,OUT019
FDS14,2184.0,OUT018
FDU02,4996.0,OUT027
FDJ08,3126.0,OUT035
NCZ06,3952.0,OUT045
FDO31,1500.0,OUT049
FDH31,1408.0,OUT018
FDS58,2724.0,OUT017
NCA53,2268.0,OUT027
FDF50,3160.0,OUT046
NCW42,3588.0,OUT049
NCQ17,2452.0,OUT045
FDK51,3864.0,OUT018
NCW41,592.0,OUT010
NCR29,1044.0,OUT017
FDB08,670.0,OUT019
FDA40,2848.0,OUT027
FDL14,2312.0,OUT018
FDB47,3278.0,OUT046
FDO03,3710.0,OUT035
DRK13,1188.0,OUT019
FDX13,2036.0,OUT010
FDF52,2880.0,OUT046
FDT11,3078.0,OUT013
FDB08,2618.0,OUT013
FDQ28,2216.0,OUT018
FDD29,3958.0,OUT045
NCQ29,5564.0,OUT027
NCO02,1078.0,OUT013
FDR56,1244.0,OUT010
NCM54,2072.0,OUT049
FDP51,1962.0,OUT035
FDT38,1370.0,OUT013
FDZ20,3764.0,OUT018
FDJ53,1936.0,OUT013
FDX13,4068.0,OUT049
FDP58,3514.0,OUT035
NCK31,-1046.0,OUT019
FDA35,1740.0,OUT018
FDV37,2940.0,OUT018
NCO07,4820.0,OUT027
FDA20,2988.0,OUT045
FDZ59,2760.0,OUT035
NCY17,866.0,OUT017
FDQ28,2504.0,OUT035
FDV35,2600.0,OUT017
FDQ36,656.0,OUT013
FDD34,2320.0,OUT018
FDK51,4142.0,OUT045
FDV31,2860.0,OUT035
FDR04,1580.0,OUT035
FDR14,956.0,OUT049
DRC36,874.0,OUT010
FDE39,2.0,OUT019
FDP57,1772.0,OUT049
FDE57,2294.0,OUT046
NCN18,1742.0,OUT046
NCQ05,2116.0,OUT018
FDW47,1984.0,OUT035
FDV46,2254.0,OUT035
NCP29,1000.0,OUT045
FDE09,1540.0,OUT018
NCU06,5044.0,OUT027
FDT19,882.0,OUT010
DRF15,2536.0,OUT017
DRI51,2704.0,OUT013
NCX54,1676.0,OUT013
DRE01,3800.0,OUT013
NCB07,3046.0,OUT045
FDU50,1880.0,OUT035
FDG40,614.0,OUT035
FDW10,2504.0,OUT018
FDX51,3162.0,OUT013
NCP17,1024.0,OUT045
FDP21,3066.0,OUT035
FDL04,1644.0,OUT045
FDV23,2002.0,OUT013
FDF24,1372.0,OUT046
FDH56,3348.0,OUT027
FDB51,1080.0,OUT049
FDI58,3016.0,OUT027
FDR20,898.0,OUT013
FDC51,1708.0,OUT018
FDB16,2812.0,OUT027
FDE40,1092.0,OUT049
NCM17,774.0,OUT035
FDU56,3030.0,OUT035
FDS32,434.0,OUT019
FDX02,3612.0,OUT049
FDT39,3936.0,OUT027
FDE35,1152.0,OUT017
NCI42,1410.0,OUT019
DRL23,1718.0,OUT046
FDA10,1936.0,OUT046
FDA11,1580.0,OUT013
NCM06,2428.0,OUT046
NCT05,4114.0,OUT035
NCQ02,1020.0,OUT010
NCY06,2140.0,OUT049
FDY56,3676.0,OUT035
FDL02,1794.0,OUT035
NCI06,2848.0,OUT035
FDQ14,2340.0,OUT045
FDQ12,3758.0,OUT017
FDP36,850.0,OUT046
FDK21,5412.0,OUT027
FDO40,2324.0,OUT045
NCK54,-34.0,OUT019
FDY09,2532.0,OUT018
NCW30,4188.0,OUT049
NCC55,2032.0,OUT027
FDE58,1600.0,OUT018
FDR39,2958.0,OUT013
FDU28,3072.0,OUT049
FDH08,3786.0,OUT017
FDG35,2852.0,OUT045
FDG22,740.0,OUT049
FDC34,2554.0,OUT035
FDP15,3748.0,OUT018
FDK34,1866.0,OUT010
FDU45,1944.0,OUT035
FDQ04,2092.0,OUT027
FDX22,3084.0,OUT018
FDB45,1852.0,OUT017
NCH43,4848.0,OUT027
DRE60,3506.0,OUT046
FDD17,5160.0,OUT027
NCM54,2144.0,OUT017
NCH55,2040.0,OUT013
NCT06,2736.0,OUT017
FDA48,4944.0,OUT027
FDY58,5056.0,OUT027
FDO25,3346.0,OUT045
FDN50,1596.0,OUT045
FDH35,2700.0,OUT035
FDK09,3566.0,OUT045
FDO16,1352.0,OUT013
FDW11,1044.0,OUT045
FDU47,3728.0,OUT027
NCQ42,112.0,OUT010
FDK55,2904.0,OUT027
FDN08,2028.0,OUT049
FDT57,3744.0,OUT045
FDJ12,3056.0,OUT018
DRL59,1020.0,OUT017
NCN53,602.0,OUT046
FDO51,-1130.0,OUT010
FDK56,3146.0,OUT017
FDY12,944.0,OUT035
FDU15,722.0,OUT035
FDQ19,3920.0,OUT046
DRF15,2410.0,OUT045
DRE25,-440.0,OUT019
FDK57,1620.0,OUT018
FDD33,1758.0,OUT010
FDR34,5108.0,OUT027
FDU04,1914.0,OUT045
FDE35,-834.0,OUT019
NCD31,2612.0,OUT035
FDJ56,1668.0,OUT035
NCU53,2616.0,OUT046
FDD39,3412.0,OUT035
NCU17,-254.0,OUT019
FDJ20,2042.0,OUT046
NCW41,2228.0,OUT018
FDL52,714.0,OUT035
FDS39,2316.0,OUT035
DRJ47,2754.0,OUT045
FDP13,-1194.0,OUT010
DRK39,-614.0,OUT010
FDF28,124.0,OUT010
FDB09,2028.0,OUT045
FDM51,1664.0,OUT046
DRM49,476.0,OUT018
DRF23,2816.0,OUT013
DRH01,2762.0,OUT035
FDH12,3168.0,OUT027
FDA28,116.0,OUT019
FDW37,1204.0,OUT018
FDF02,1696.0,OUT046
DRL37,710.0,OUT046
NCF43,2226.0,OUT046
FDH08,1738.0,OUT010
FDR34,1774.0,OUT019
NCK19,3164.0,OUT049
NCD55,416.0,OUT018
FDT27,3836.0,OUT049
FDQ57,2328.0,OUT045
FDA47,2662.0,OUT035
DRG15,2444.0,OUT027
FDE05,2068.0,OUT018
FDN46,1638.0,OUT046
FDX27,2940.0,OUT027
FDT51,1814.0,OUT045
FDU33,798.0,OUT013
FDJ16,2392.0,OUT027
FDD20,108.0,OUT019
FDT36,668.0,OUT049
DRF15,3844.0,OUT027
FDN52,-504.0,OUT010
FDC22,4496.0,OUT027
FDX15,2526.0,OUT045
FDT13,3040.0,OUT013
FDU04,2068.0,OUT017
FDU31,1608.0,OUT019
FDW59,2852.0,OUT027
NCO29,2626.0,OUT046
FDL15,2484.0,OUT035
FDI41,2436.0,OUT049
FDQ48,1740.0,OUT049
DRI39,906.0,OUT013
FDI08,4064.0,OUT013
FDC21,1944.0,OUT049
FDF58,1078.0,OUT035
FDS08,940.0,OUT010
FDE47,1990.0,OUT045
NCP18,504.0,OUT019
NCR41,1596.0,OUT013
FDA27,4056.0,OUT013
FDA43,3158.0,OUT035
FDA49,1420.0,OUT045
NCE55,2504.0,OUT018
DRM49,2216.0,OUT027
FDF22,4832.0,OUT027
FDQ15,1060.0,OUT018
NCS54,2894.0,OUT017
NCY05,646.0,OUT013
FDR45,3788.0,OUT046
FDK57,2028.0,OUT049
FDF41,1952.0,OUT010
FDV21,1980.0,OUT046
FDD51,712.0,OUT046
FDF33,1962.0,OUT046
FDA38,3740.0,OUT046
FDR56,3154.0,OUT045
NCN41,2086.0,OUT017
FDC60,2904.0,OUT027
FDB47,3268.0,OUT045
DRH01,2788.0,OUT013
FDW08,1704.0,OUT046
FDF38,2192.0,OUT027
FDY32,2748.0,OUT017
FDG34,1896.0,OUT049
FDG47,2244.0,OUT019
NCF18,3020.0,OUT035
FDL39,978.0,OUT019
NCH55,2034.0,OUT035
DRJ35,1108.0,OUT049
FDS44,3878.0,OUT035
DRE01,3484.0,OUT018
FDY39,3004.0,OUT013
FDY32,2316.0,OUT018
FDR33,3232.0,OUT027
NCP50,1404.0,OUT049
FDZ47,1352.0,OUT018
FDU57,2548.0,OUT049
FDY44,3194.0,OUT013
DRH59,932.0,OUT018
FDB03,5228.0,OUT027
FDY46,2946.0,OUT045
FDM39,2764.0,OUT045
FDY36,1282.0,OUT035
NCM55,2952.0,OUT035
FDJ50,-1000.0,OUT010
DRL60,2418.0,OUT013
NCJ54,3736.0,OUT049
FDX59,732.0,OUT017
FDI07,3236.0,OUT013
DRF51,-1322.0,OUT010
FDM14,1946.0,OUT017
FDP21,3006.0,OUT045
FDE40,1080.0,OUT035
FDE05,2412.0,OUT035
FDM13,3580.0,OUT027
FDC34,3952.0,OUT027
NCI55,1668.0,OUT018
NCE43,2364.0,OUT018
FDW58,1452.0,OUT018
FDG60,3698.0,OUT045
FDV31,2964.0,OUT017
FDR47,3114.0,OUT013
FDM60,-1168.0,OUT019
NCF06,3776.0,OUT018
NCN26,3300.0,OUT027
FDQ59,1536.0,OUT049
FDF09,668.0,OUT046
NCS06,4290.0,OUT017
FDT44,1918.0,OUT046
FDI19,4006.0,OUT017
FDT22,1110.0,OUT017
NCF54,4132.0,OUT027
DRG25,2920.0,OUT045
FDB59,3270.0,OUT017
FDQ37,3230.0,OUT017
FDP56,886.0,OUT035
FDW44,2858.0,OUT035
FDJ26,1548.0,OUT010
FDU43,3552.0,OUT018
FDW33,1658.0,OUT045
NCX53,3736.0,OUT027
FDN56,468.0,OUT010
DRF15,2496.0,OUT049
FDO33,1964.0,OUT017
FDZ39,-186.0,OUT010
NCJ19,1026.0,OUT017
FDU01,3064.0,OUT035
FDT12,3638.0,OUT035
NCM18,704.0,OUT018
FDP19,2210.0,OUT017
NCR42,636.0,OUT049
FDN10,1900.0,OUT046
FDG44,1070.0,OUT017
FDQ10,2726.0,OUT046
DRH13,1780.0,OUT049
FDT52,3918.0,OUT013
FDM56,1796.0,OUT045
NCO43,-300.0,OUT010
NCV29,2864.0,OUT035
NCF06,4110.0,OUT013
FDO50,1554.0,OUT035
FDT59,3682.0,OUT013
FDX40,2040.0,OUT027
FDE50,3178.0,OUT017
FDX51,3316.0,OUT017
NCD30,1284.0,OUT018
FDK15,1648.0,OUT013
FDL12,1024.0,OUT045
FDK46,4230.0,OUT017
DRH49,-618.0,OUT010
FDQ57,2342.0,OUT046
FDY59,1658.0,OUT017
FDO09,3872.0,OUT018
NCG30,2026.0,OUT035
FDM09,2848.0,OUT017
NCN17,3072.0,OUT027
NCS42,1448.0,OUT013
FDD02,10.0,OUT019
FDE34,2908.0,OUT013
FDU38,2998.0,OUT045
FDB33,2552.0,OUT046
NCJ29,1546.0,OUT017
FDZ27,824.0,OUT035
FDI40,1640.0,OUT013
FDG22,712.0,OUT013
FDT51,1976.0,OUT017
FDF20,2908.0,OUT018
FDV50,1956.0,OUT035
FDT02,688.0,OUT049
DRC49,2422.0,OUT017
FDF26,2592.0,OUT049
FDV52,1952.0,OUT035
FDX59,712.0,OUT049
FDV25,3594.0,OUT035
FDW23,2100.0,OUT027
FDE53,1436.0,OUT018
FDA19,2254.0,OUT017
FDH22,1996.0,OUT046
NCO41,1610.0,OUT013
FDX12,4004.0,OUT017
FDF17,3130.0,OUT013
FDS11,3552.0,OUT045
FDR51,2462.0,OUT035
FDT49,-212.0,OUT010
FDC56,1978.0,OUT013
FDR13,3392.0,OUT027
FDQ60,2010.0,OUT035
FDN38,4088.0,OUT049
NCL29,2526.0,OUT013
FDO13,4064.0,OUT027
FDE26,2044.0,OUT018
FDA31,840.0,OUT010
FDX14,1236.0,OUT035
FDA34,2788.0,OUT045
FDF26,2544.0,OUT013
FDE38,2668.0,OUT045
DRI11,1832.0,OUT046
FDQ60,3380.0,OUT027
FDL21,2160.0,OUT027
DRC12,4476.0,OUT027
FDC47,3588.0,OUT046
FDE57,2258.0,OUT045
FDT14,1902.0,OUT045
NCZ53,3010.0,OUT046
FDE28,3360.0,OUT018
FDR19,2402.0,OUT035
NCF54,828.0,OUT019
FDZ08,1382.0,OUT046
NCJ05,2176.0,OUT018
FDF59,2060.0,OUT046
NCO05,1662.0,OUT035
FDW24,556.0,OUT018
NCX42,2340.0,OUT018
NCA53,858.0,OUT035
FDI45,950.0,OUT019
FDG46,1854.0,OUT046
FDM20,1966.0,OUT010
FDW11,-892.0,OUT010
FDX08,2936.0,OUT035
NCK17,734.0,OUT035
FDK32,2216.0,OUT018
NCA42,2558.0,OUT035
DRI01,2744.0,OUT035
NCL55,4092.0,OUT049
DRE25,1224.0,OUT018
FDD14,3060.0,OUT017
FDB10,3714.0,OUT046
DRN11,2342.0,OUT035
FDP38,608.0,OUT018
NCA30,3084.0,OUT017
FDT15,3120.0,OUT017
NCP55,660.0,OUT018
FDF12,2414.0,OUT035
FDM21,3760.0,OUT018
FDX56,3380.0,OUT035
FDF10,2474.0,OUT017
FDT32,3066.0,OUT045
FDM51,1408.0,OUT018
NCR50,2160.0,OUT018
FDI19,3936.0,OUT049
FDX21,1862.0,OUT017
FDR31,2440.0,OUT035
FDY02,4150.0,OUT013
NCA29,2668.0,OUT045
NCX17,3648.0,OUT046
FDM12,3046.0,OUT045
FDI53,4000.0,OUT027
NCU30,2680.0,OUT049
FDC56,3408.0,OUT027
FDK27,1708.0,OUT018
NCK18,2762.0,OUT017
FDB52,2136.0,OUT019
DRG25,4420.0,OUT027
FDZ13,1012.0,OUT049
FDB57,1724.0,OUT019
FDR40,1368.0,OUT046
NCO14,-1176.0,OUT019
NCN19,3002.0,OUT045
FDQ28,582.0,OUT019
FDO13,2352.0,OUT018
FDK48,1296.0,OUT013
FDU07,2184.0,OUT018
FDW20,2020.0,OUT046
FDV12,-284.0,OUT010
FDH24,2562.0,OUT013
FDV59,3528.0,OUT049
FDK57,1898.0,OUT045
FDL16,2164.0,OUT027
NCQ17,2458.0,OUT046
FDJ15,2672.0,OUT018
FDX24,1624.0,OUT049
FDT47,1614.0,OUT046
FDT10,1132.0,OUT049
FDZ37,1224.0,OUT018
FDW43,5160.0,OUT027
DRN36,1662.0,OUT017
FDJ14,1368.0,OUT045
FDA32,3510.0,OUT013
FDJ38,1188.0,OUT019
FDQ57,2480.0,OUT017
NCQ41,1180.0,OUT019
FDG56,1156.0,OUT049
DRC13,3456.0,OUT027
FDV55,2388.0,OUT035
FDQ49,2544.0,OUT045
FDE29,-978.0,OUT010
FDR03,3346.0,OUT013
FDD45,1624.0,OUT049
FDN38,2084.0,OUT010
FDT56,1024.0,OUT046
FDT48,3160.0,OUT045
FDU03,3008.0,OUT049
FDC56,-2.0,OUT010
NCO43,3032.0,OUT027
FDQ27,1826.0,OUT017
FDR03,3320.0,OUT046
DRH23,-1058.0,OUT010
FDG22,672.0,OUT045
NCJ42,1678.0,OUT013
FDR24,1510.0,OUT046
FDW60,2896.0,OUT035
FDJ08,3068.0,OUT013
DRL59,604.0,OUT018
FDG60,1764.0,OUT010
FDW27,2648.0,OUT017
FDX14,940.0,OUT018
FDC20,998.0,OUT013
NCS29,3876.0,OUT018
FDJ56,1628.0,OUT046
FDB20,-612.0,OUT019
FDL28,5076.0,OUT027
FDW01,2172.0,OUT018
FDL03,3186.0,OUT046
FDX22,3452.0,OUT049
FDJ21,2394.0,OUT035
FDR31,2414.0,OUT045
FDG21,2674.0,OUT035
FDS22,2208.0,OUT027
FDK08,1710.0,OUT035
FDE17,2160.0,OUT018
NCN30,1662.0,OUT017
FDT50,1562.0,OUT046
NCX42,2676.0,OUT049
FDJ12,3388.0,OUT035
NCA18,3296.0,OUT027
FDP23,1554.0,OUT019
FDX12,3896.0,OUT013
FDN40,2124.0,OUT018
FDV48,1360.0,OUT035
NCY54,2704.0,OUT013
FDL16,-1212.0,OUT010
FDR45,3516.0,OUT018
