Item_Identifier,Item_Outlet_Sales,Outlet_Identifier
NCF30,3368.4443031026376,OUT027
FDK03,4023.3117067835474,OUT035
FDT45,1022.2421332466092,OUT017
NCC54,5073.644239693022,OUT027
FDP08,2845.687601345982,OUT018
FDU44,2593.770992815763,OUT046
DRG39,979.5707604720737,OUT035
FDU32,2150.1778466490996,OUT049
FDY27,2923.4526772808413,OUT049
NCP54,2001.6843311909247,OUT013
NCZ41,2159.838118605357,OUT049
DRL49,2296.7496929943263,OUT013
FDI05,1019.6298904667792,OUT018
FDY56,3659.7524296711053,OUT045
DRC13,2071.063793133285,OUT013
NCV29,2868.1357422583487,OUT017
FDR24,1654.0049037385415,OUT049
FDZ34,2752.739454667439,OUT018
FDP37,2072.9720508037512,OUT035
FDX08,4276.186145206018,OUT027
FDS57,2307.0814192574553,OUT045
NCG18,1802.358050662268,OUT049
FDK25,2410.207060492918,OUT018
FDH53,1535.5560453273242,OUT049
DRI59,3200.2971921930275,OUT018
FDA52,2722.477399068133,OUT046
FDT20,-1061.6526849508118,OUT010
FDE36,766.4983709895173,OUT019
FDI24,2783.734897342968,OUT017
FDB28,2801.022178411839,OUT018
FDV11,2867.2587761505174,OUT017
FDP01,2433.901556700914,OUT046
FDD34,3957.0538377402627,OUT027
FDJ50,2362.869078491889,OUT027
FDZ44,1993.454404571884,OUT013
DRO59,1342.4783058747007,OUT035
DRB48,836.6490390809386,OUT045
FDR21,2487.8373431736873,OUT018
NCE42,1809.2822091378257,OUT010
FDO23,1461.3845623763755,OUT046
NCE30,2997.759943222431,OUT018
FDQ22,787.5845890346413,OUT035
FDY01,1968.1832832763798,OUT045
FDS08,2875.1817341987417,OUT017
FDG28,3572.0203944369878,OUT018
FDQ51,666.7427079643012,OUT018
FDB05,3872.2128638820336,OUT017
FDO56,2105.289330115645,OUT049
FDE02,1259.873743979968,OUT018
FDN45,3492.8032158731735,OUT017
FDS09,952.0958240102991,OUT013
NCA54,2561.4343165573578,OUT018
FDP09,1494.0397911229143,OUT010
FDC53,1692.766657260675,OUT045
NCM55,2942.759516831823,OUT017
FDL09,2414.079456155022,OUT018
FDA11,-302.9074655754357,OUT019
FDA50,1590.9588523902803,OUT045
FDC23,2908.609575435643,OUT017
FDE22,2659.8623536493274,OUT049
FDD23,2945.127460409784,OUT046
NCA29,2841.166648334921,OUT049
FDK38,2309.6366285888926,OUT046
DRC13,1924.7918239441656,OUT046
NCP43,2937.1428801175257,OUT049
FDX28,1728.9679420695065,OUT049
FDF08,1703.7437382497615,OUT049
FDZ33,2293.6700365036513,OUT046
FDD10,2991.2092380077984,OUT049
FDO58,2621.475546546253,OUT017
FDI50,3697.028309601713,OUT017
FDO58,2691.041017364174,OUT045
FDX08,2926.00169866496,OUT013
NCK17,-1069.2507729343251,OUT010
FDF39,4129.057295664947,OUT035
FDU45,41.007546519249445,OUT010
NCJ18,1568.877717652641,OUT018
DRC27,1931.8598835935522,OUT019
DRC25,1457.5436620301944,OUT035
FDU59,2591.7846904693297,OUT035
FDU28,3038.269765594302,OUT035
NCP30,690.5222711834049,OUT046
FDB39,687.0318666035273,OUT018
FDE41,1495.2789932080968,OUT013
DRH11,-852.4845394450522,OUT010
FDA58,3707.1980308418215,OUT045
FDU50,1811.897549973637,OUT046
FDM34,2113.7037121002454,OUT013
FDM44,3104.238864895072,OUT027
FDR39,2949.575664310582,OUT045
FDM25,2879.154250406391,OUT045
FDQ49,2676.7539773506705,OUT049
DRH25,658.8800976430775,OUT018
FDM09,4110.97144777674,OUT027
FDL44,766.3936853976556,OUT019
NCR42,350.5375833373582,OUT018
DRL59,893.4662171627474,OUT046
FDX43,2715.676104024545,OUT013
DRK47,1677.906826219994,OUT010
FDU48,1843.400429215706,OUT018
FDY12,977.9194362696499,OUT045
NCN43,1699.913976997599,OUT018
NCM55,2591.2894281909316,OUT018
FDQ21,3388.7001986213427,OUT027
FDX13,3971.5844624442398,OUT035
NCK30,5275.185819708525,OUT027
FDG20,2948.982709340322,OUT049
DRG27,752.083132990927,OUT017
FDY14,3773.9027726669087,OUT018
FDP59,1794.7527545212693,OUT035
FDU60,2752.5209720492876,OUT017
NCC18,762.3267354529717,OUT019
DRJ39,3420.347406237915,OUT017
FDS07,1998.4096227786276,OUT049
FDM08,4922.13365594857,OUT027
FDP51,2048.2221569785493,OUT045
FDU16,1457.9719554793505,OUT035
FDH12,1759.7256433211664,OUT013
DRE48,1225.7980615547885,OUT010
NCL42,5150.560212647892,OUT027
FDR21,2857.0458582560805,OUT045
NCW29,2164.5287996259995,OUT035
FDO11,3968.274240792405,OUT013
NCM31,2353.721136264227,OUT049
FDV35,579.3700699414949,OUT019
FDF58,1136.1782017586188,OUT017
NCE43,2760.273040703526,OUT049
FDA02,2374.6864452854034,OUT035
DRL37,-1037.5070724565212,OUT010
FDR24,1282.2343798798688,OUT018
FDW59,1546.4278188974,OUT049
FDS22,1015.9991650907482,OUT049
FDW24,945.0355709410883,OUT017
FDU24,1628.10469300975,OUT035
FDA21,4318.314691970655,OUT027
FDH58,3287.6795000008615,OUT027
FDW36,1427.341476374153,OUT018
FDI45,4155.991773190379,OUT027
FDU01,2736.77616205241,OUT018
FDF35,3165.4976719360575,OUT027
FDU43,1908.6552783849115,OUT019
FDE24,422.99746778852887,OUT019
FDK50,2753.435146020374,OUT049
FDG31,1174.0153150201836,OUT045
FDC60,1579.7347985846118,OUT045
FDL36,1524.8294786810984,OUT013
FDP21,3055.575767608831,OUT013
FDW16,1598.881350838873,OUT045
FDX02,3509.5733168413403,OUT017
FDQ58,3844.0761461993043,OUT027
FDT51,1802.231504272887,OUT046
FDD59,1539.60924327954,OUT049
NCM42,1489.6757928141556,OUT018
FDA57,496.65849005842574,OUT018
FDZ48,1869.9760853837442,OUT035
FDE46,2501.2307885704995,OUT045
NCZ30,92.61151156661799,OUT019
FDB56,3064.6490920676124,OUT017
FDA25,3166.2764911527192,OUT027
FDD20,2101.1042609094998,OUT013
FDL25,1588.9471349015007,OUT013
NCO18,2907.7903822189955,OUT049
FDJ45,894.4457296870678,OUT017
FDR12,2791.075986319297,OUT035
NCF19,-985.6821790960494,OUT010
FDK25,2580.297686885111,OUT046
NCR17,1787.9219917731775,OUT046
FDC52,2379.7718133647863,OUT046
NCA54,2875.876686744259,OUT017
FDR45,1888.760945713218,OUT010
NCM19,1954.2115713674839,OUT049
FDF39,5480.125078301195,OUT027
FDX23,1733.4774523505957,OUT049
FDD58,3021.579120098864,OUT027
FDX28,1641.069463658319,OUT013
NCD31,2592.225453198109,OUT013
FDU57,2152.309203515347,OUT018
FDI27,789.9139847027718,OUT046
NCM42,1681.8026273711084,OUT046
FDD32,2836.0772115213304,OUT027
FDI34,3618.4199216339057,OUT013
NCM29,2224.294152298168,OUT049
FDG46,1611.923897334173,OUT018
DRC01,-908.9660492207313,OUT010
FDB15,5391.362558442318,OUT027
NCA17,3769.151913528083,OUT027
FDF10,2300.0203889856048,OUT046
FDR26,4176.427847151504,OUT027
FDI02,2011.79309663378,OUT049
NCM54,198.06895002146803,OUT010
FDF14,2475.901560395916,OUT013
FDJ33,142.80360659621965,OUT010
FDM20,3901.89792536896,OUT035
FDC03,4455.2356549167025,OUT027
NCX05,1801.1050152891135,OUT046
NCM41,2907.324289524813,OUT027
NCU29,523.2714104252827,OUT010
FDQ59,1493.113147785953,OUT017
FDH46,-119.91745802559308,OUT010
FDH09,1126.0123625343263,OUT013
NCD06,877.9357869949245,OUT045
FDC15,2454.8026984682865,OUT035
DRD37,2205.040723622289,OUT027
FDT28,3740.1892560560605,OUT027
FDR28,4006.4421779783447,OUT027
FDT38,1457.954490952573,OUT017
FDV34,2718.10570227684,OUT027
FDY52,1143.3375543851193,OUT035
FDB34,1480.0319542744373,OUT013
DRL23,1473.1685754694686,OUT018
DRB24,2370.5398673281006,OUT046
FDJ50,939.1184141653766,OUT046
FDQ49,2568.4395756995605,OUT035
FDP20,2105.77472271096,OUT035
FDV19,3991.1897804098053,OUT027
NCR54,3099.8039177589217,OUT045
FDO09,2196.2331512817104,OUT010
FDS57,1995.2655543353976,OUT018
FDN10,2040.366922229598,OUT049
FDV23,2148.1407542710444,OUT049
FDY28,3460.178668337658,OUT049
DRG51,2592.2523111621763,OUT013
FDD45,-310.6397721383437,OUT019
NCL18,4343.132515104138,OUT027
NCM29,2131.671467619296,OUT013
FDF17,4439.823624616305,OUT027
FDE22,2605.347216608233,OUT017
FDQ22,771.4670592427142,OUT017
FDS01,2902.9276695464814,OUT013
FDW35,2197.7491802183586,OUT027
FDJ33,1967.3136578402127,OUT046
NCF54,2742.704678852837,OUT035
FDE09,1872.0719671795878,OUT013
NCE06,2577.5136647191875,OUT045
DRH49,1482.4394570460045,OUT049
FDY43,2773.2172879617992,OUT045
NCT05,3979.897939485732,OUT017
FDZ34,3094.170830557963,OUT045
FDL38,1591.209896454408,OUT017
FDZ31,3082.222092722158,OUT017
FDR14,977.0235701513279,OUT035
NCN54,1453.5526364749035,OUT049
NCC42,3610.1288291435076,OUT027
FDK08,1736.1174983090114,OUT017
FDP59,1816.0240708660854,OUT013
FDV22,2603.4332990055354,OUT035
FDD33,3707.0567684283833,OUT035
DRE60,4853.181039424791,OUT027
FDK52,3437.003605693326,OUT046
FDA02,2398.8554774109302,OUT017
FDM56,1950.3808217217615,OUT049
FDE57,2356.015024087217,OUT035
FDM32,1594.8241476299745,OUT045
NCQ30,3331.3092497974494,OUT027
FDQ27,3149.663945338315,OUT027
FDT60,3387.378273751933,OUT027
FDU43,3938.0671019775605,OUT049
NCO55,1761.4512383839924,OUT035
FDG02,3102.535385599039,OUT045
FDJ28,3016.064140214242,OUT013
FDP40,1911.399586086216,OUT045
FDJ38,3127.8956427403928,OUT045
NCC54,3764.990486537388,OUT017
NCZ41,1945.9798972395033,OUT046
FDK38,556.9006770726673,OUT019
FDU52,2471.4097111399014,OUT013
FDC40,1240.9154476728963,OUT046
NCR30,1280.8984694664682,OUT017
NCN18,1809.4816199866964,OUT017
FDB50,1378.5636201623893,OUT035
FDG04,2983.1754648241536,OUT013
FDR26,2825.320493650579,OUT035
NCT17,2676.064460204708,OUT018
FDX35,4949.4466883463665,OUT027
FDS12,1940.1116154570745,OUT046
NCZ29,3395.8542378318107,OUT027
FDB38,810.4860995934955,OUT010
FDP12,788.4231078800531,OUT013
FDP22,889.492092315013,OUT046
FDS26,3721.8050572939715,OUT018
FDR52,2959.0153916207355,OUT046
DRJ13,2460.0618582463007,OUT046
FDU48,3484.8461921875487,OUT027
FDE29,1065.3242749375859,OUT035
NCT29,2087.2788398054545,OUT049
DRK37,2663.206889959908,OUT018
FDK55,1415.0624755077597,OUT046
FDR07,1553.717199610529,OUT046
FDO21,4935.216915689051,OUT027
FDK46,4161.425570470802,OUT049
FDB12,1796.9728627192985,OUT045
FDT31,4400.593254048703,OUT027
FDJ33,2098.0158336220725,OUT045
FDC26,3180.6165477682543,OUT027
NCQ02,3006.7314680597465,OUT045
FDP08,1239.0007429219463,OUT010
FDB11,4930.535531221933,OUT027
FDV55,2400.7949309645546,OUT013
FDW20,2149.064544245269,OUT049
NCJ18,1.8716386776504805,OUT019
FDC41,971.3434196726189,OUT018
FDE14,3132.376992995476,OUT027
FDG35,2894.481578719111,OUT013
FDF45,1164.0482136185715,OUT035
FDS19,2770.832009529826,OUT027
FDS58,731.1256801552104,OUT019
FDA26,3479.0980637429348,OUT017
FDM32,1651.0972791997228,OUT049
FDL45,1979.9753787726786,OUT046
FDZ55,2709.8277391551983,OUT049
FDY37,2479.611667294333,OUT049
FDO46,2981.8041391498787,OUT046
FDQ60,1888.2853985988622,OUT046
FDA19,1856.2772622230364,OUT018
FDL15,2394.4972423496374,OUT046
FDM10,3041.5993297679993,OUT018
NCL05,832.2683616161057,OUT017
DRK49,-1063.881216680822,OUT010
NCE18,5258.367189823121,OUT027
FDG40,794.1795950734668,OUT049
DRI59,3521.327640640843,OUT045
FDK28,3991.8128454579346,OUT035
NCD06,-1057.3814462772061,OUT019
FDO11,2085.3686332321913,OUT019
FDK27,1891.1488828556749,OUT046
FDT43,2341.9663738778017,OUT027
FDD38,1497.7217014116336,OUT018
FDA16,3543.339656183906,OUT049
FDL14,3910.1702942512834,OUT027
NCM17,928.3581091669671,OUT049
FDD20,2112.3356475920145,OUT045
FDA40,1546.2929514929283,OUT045
FDL43,1394.5025886871713,OUT045
FDV15,1720.57942995844,OUT045
FDE52,1448.3094475196358,OUT046
NCL17,436.24207478704966,OUT010
NCJ31,3704.6431013313268,OUT045
FDR60,1360.4197740060877,OUT045
NCA18,1905.3771740457887,OUT035
FDS21,2540.212741221244,OUT027
FDW09,1431.234242105977,OUT035
FDL26,2534.7142415717367,OUT035
FDS47,1195.5109544692314,OUT018
FDC39,3089.9011729170875,OUT046
FDT51,1928.1624330331497,OUT035
FDK40,4108.200478952656,OUT035
NCG19,3663.5400370338725,OUT045
FDZ07,1081.9117167741724,OUT046
FDF08,2939.1821273990236,OUT027
FDO04,1007.8743840000011,OUT013
FDK41,1081.8807109974518,OUT018
FDP15,4079.4174807869795,OUT049
NCD43,1430.2095416837278,OUT018
NCP18,2385.549637904246,OUT013
FDZ51,1528.6214946905206,OUT046
DRH13,1810.793477251129,OUT035
FDF38,905.7015462214299,OUT045
NCI43,944.4018536377175,OUT045
FDM38,2411.692991000097,OUT027
FDS03,1151.2189265193892,OUT013
DRJ47,2751.2671612841764,OUT017
FDT50,-250.5887277503889,OUT010
FDV02,2626.8542716868537,OUT046
NCG18,1731.182488563231,OUT017
FDW52,2567.8419813763367,OUT046
FDS40,750.4504279670828,OUT035
FDN31,3065.6524639705895,OUT017
FDA37,2123.793157689525,OUT045
FDA15,3787.2770581394207,OUT046
FDL39,2794.691636511902,OUT046
FDJ53,2010.4276159100154,OUT045
FDX22,3367.5609024467276,OUT013
NCZ42,3754.831076573332,OUT045
FDD56,4220.200802923479,OUT027
FDD40,3104.60225377166,OUT017
FDS50,3439.1089196863113,OUT013
NCN14,2891.4937672634346,OUT013
FDT15,2962.307800776286,OUT013
NCS18,3128.9795831788642,OUT027
NCO26,-15.537673757078664,OUT010
FDF58,818.4787732957816,OUT018
NCB19,1437.0251766513088,OUT013
FDH26,2378.376537229722,OUT017
DRB24,3799.38244905021,OUT027
FDA49,1201.3979122979335,OUT018
FDB32,1693.8351446870347,OUT045
FDI36,3158.642400926212,OUT017
NCA17,537.4076843999105,OUT010
FDH22,2018.891772698555,OUT013
NCM26,2153.399664346632,OUT018
FDT15,4314.373853361708,OUT027
FDB16,1155.9407623877341,OUT018
NCP54,3360.222262886353,OUT027
FDJ36,1724.7021999592944,OUT013
FDO28,1974.2857840390684,OUT045
FDU09,1035.2570538534264,OUT013
FDF29,2152.3767193094386,OUT017
FDY08,2313.8069499036874,OUT013
DRJ59,453.14085706487776,OUT018
FDT23,2766.513324142851,OUT027
FDU15,509.87619531997507,OUT018
FDT47,1690.3076262653258,OUT013
FDI53,733.5210258428037,OUT019
FDR59,3826.1537044403303,OUT018
FDD53,805.0026839441216,OUT035
FDY51,3460.0593225947523,OUT017
FDT04,824.4897546048774,OUT049
FDU51,2952.593297149707,OUT049
FDG14,2541.560964264935,OUT035
NCU06,3619.1743903293213,OUT045
DRG25,2842.1120166128467,OUT046
DRH49,1447.27981220222,OUT035
FDN15,2299.68872178441,OUT035
FDL43,1036.4373299258946,OUT018
NCT18,2975.2067833459228,OUT049
NCB31,4012.3435092603304,OUT013
FDK57,1973.8322229294808,OUT035
FDY04,757.7688778650408,OUT019
NCP54,1884.1214774175724,OUT046
FDF41,3770.814666761472,OUT013
FDM01,1785.7469922297305,OUT045
FDW03,1828.870452728238,OUT045
FDF28,2077.563327234499,OUT045
FDY37,2395.4649580293067,OUT017
FDQ03,3762.563036919306,OUT017
FDP51,3362.2186862734643,OUT027
FDJ40,1876.158656162835,OUT017
FDC32,1704.1781500116494,OUT049
DRI49,2686.1832176751495,OUT027
NCW54,983.5861717220255,OUT017
FDF09,815.8487493714397,OUT017
FDP45,3656.176866930301,OUT018
DRJ23,2671.1876953892433,OUT018
FDS59,1909.5465360525536,OUT017
FDY08,2192.4983515821145,OUT046
FDX16,2466.4739269179,OUT049
FDY16,2640.4441166200772,OUT018
FDK32,2565.699233332803,OUT035
FDQ22,789.4009715155944,OUT013
NCC31,2188.8888582853388,OUT018
FDG58,2604.6023211116108,OUT049
DRF48,2972.1654890008567,OUT013
DRH36,1368.8657165665672,OUT049
NCR30,1309.6066245897705,OUT035
FDB03,1852.072887560967,OUT019
FDZ28,3444.347741042252,OUT027
FDR35,3169.8699522721336,OUT017
DRD15,4966.495128611511,OUT027
FDJ33,171.25914918052058,OUT019
FDA56,172.0036583395813,OUT010
FDP56,847.3776569726256,OUT046
NCT30,776.1021921095853,OUT046
FDK15,1681.5057637861773,OUT017
FDH44,2160.4743042623677,OUT018
FDV01,2551.652239295812,OUT013
DRG03,2436.690685385953,OUT017
FDG50,2921.8329321670735,OUT027
FDR16,1501.1095870028576,OUT010
FDZ60,1673.7952083978766,OUT046
DRG03,2484.05874947578,OUT045
FDS56,3884.8882858111283,OUT018
FDU33,908.1930209158477,OUT045
DRD27,1673.9690579451203,OUT035
FDW22,3455.2240339493587,OUT046
DRA24,2670.323493461802,OUT045
FDF38,957.808099035572,OUT049
FDX48,2530.11052549205,OUT013
FDS58,2327.751194729911,OUT018
FDC32,1497.748604129777,OUT046
NCQ29,4076.785417914402,OUT045
DRK39,1109.3023353878639,OUT018
NCS38,1858.163635799248,OUT017
DRO47,1834.790643451106,OUT013
DRG27,2128.372481244296,OUT027
FDC57,4465.563547709489,OUT027
FDS55,2298.109766640947,OUT046
NCJ06,1651.988258309881,OUT018
FDO01,308.95188929839196,OUT019
NCM55,2951.236515720614,OUT045
FDC52,2584.4005850540393,OUT049
FDQ15,1428.8845951033954,OUT045
NCT30,2216.6267824812694,OUT027
NCR42,2006.746521674897,OUT027
FDD28,1061.0340589567372,OUT035
FDQ34,1806.9824726461597,OUT049
FDZ12,3642.3321300541274,OUT027
DRE13,-421.78810616447663,OUT019
NCN07,272.4158178927796,OUT019
FDM28,2883.6422161052906,OUT035
FDI10,2778.356949437878,OUT017
FDQ25,2804.194070097777,OUT013
FDA38,1893.8910600664394,OUT010
DRI13,3494.193608394885,OUT049
FDY20,2952.9870592586385,OUT027
NCZ53,2992.6959223764816,OUT035
NCM31,2290.7898163873924,OUT013
DRB01,2969.9392049728367,OUT017
DRF37,3946.614796110202,OUT046
NCF42,2857.000720030182,OUT049
FDF16,2066.336132727316,OUT018
FDB41,914.8256422465829,OUT013
FDR34,3621.5418952066775,OUT013
FDR15,2253.138394385047,OUT018
NCV42,-44.19711062672832,OUT019
FDW51,3390.6745815378317,OUT035
FDU36,1645.932489379271,OUT017
FDX60,1486.7829667893743,OUT049
FDY03,1934.0581029062773,OUT035
FDW55,3995.635941775791,OUT045
FDT01,1479.7807221687099,OUT010
FDG58,2517.596561095571,OUT013
FDK21,3917.792534436952,OUT017
NCS41,1005.894294566906,OUT019
FDS10,2929.6103963243695,OUT045
NCT53,2532.67455701404,OUT046
FDJ28,2711.94484012345,OUT018
FDX44,1565.521378383824,OUT045
FDT20,501.3013142351888,OUT018
FDO44,1859.471377614249,OUT017
NCX17,3748.2289246894693,OUT049
FDY01,1964.1999413930052,OUT017
FDJ12,4695.799985707805,OUT027
DRK35,428.7294270460188,OUT018
FDD47,827.2182172604348,OUT019
NCM53,1785.2776977293047,OUT035
FDO45,1537.792158886371,OUT013
NCM42,-64.06637185290128,OUT010
FDE04,2799.2695839795883,OUT046
NCI30,5196.132605152975,OUT027
FDZ19,2803.700014287372,OUT013
FDW57,2843.4288450456775,OUT013
FDA25,1782.4027467690094,OUT013
FDT22,951.4518758636136,OUT046
FDP51,1994.3462002032097,OUT013
FDD48,3274.6077526554436,OUT027
FDY39,2974.3391341410033,OUT035
FDO48,1673.1959702247736,OUT010
FDD23,4375.871916743219,OUT027
DRN35,2088.7548393753996,OUT027
FDT01,3418.583869421839,OUT035
FDC20,-809.2547158601192,OUT010
DRJ35,1142.8063100240565,OUT035
FDB32,1537.1534531755606,OUT046
FDL24,2714.994422202583,OUT046
NCV42,1866.844867648373,OUT035
FDZ46,1710.3408989837235,OUT046
FDC15,2433.5006596869675,OUT013
FDD08,-1080.1183870887871,OUT019
FDY50,1562.6532899211206,OUT049
FDD36,1971.1658210638907,OUT013
FDG57,2301.8359103494386,OUT027
FDL21,556.2725076234597,OUT018
FDN16,3079.534177556947,OUT027
FDJ09,2222.1862453715075,OUT027
FDS01,1039.3206769398203,OUT010
FDV33,4112.522418109265,OUT017
DRE12,1864.6817334197772,OUT017
FDR07,1666.6623418025815,OUT013
FDP48,1095.4116867631756,OUT010
NCB55,1012.8217276514856,OUT035
FDQ08,1171.4193949103528,OUT013
FDR34,3696.597282679706,OUT035
FDO33,1749.725844797314,OUT046
FDP13,840.0899714433617,OUT045
FDX12,3951.092868123379,OUT049
NCT06,2744.5992124281715,OUT049
FDR16,1497.9389499001,OUT019
FDE36,2586.855709420584,OUT046
FDZ36,3070.042025494197,OUT049
FDV13,1616.408806246976,OUT045
NCZ17,735.9472153183983,OUT035
FDU56,2988.054649867202,OUT045
FDM09,2778.3135264991115,OUT035
FDV02,2725.0288562102132,OUT017
FDS34,1599.2556433829618,OUT018
FDA11,1710.4205911085915,OUT049
FDP09,3353.398033612758,OUT017
FDB29,3268.861280549847,OUT027
FDT19,2806.832547248622,OUT017
DRH15,813.2603192533479,OUT017
FDY38,3555.1972165792163,OUT046
FDF14,3839.0584598905707,OUT027
FDN48,-299.6551747034173,OUT010
FDQ12,3619.874382051248,OUT013
NCJ43,2773.5606068966326,OUT045
FDE17,595.2883794099648,OUT019
FDB05,3875.941599784022,OUT035
FDH10,3089.870689919233,OUT045
NCR06,802.7071216196687,OUT017
FDU32,1736.765475352856,OUT018
FDD56,2930.9570943283443,OUT049
FDO36,2572.6127255382785,OUT018
FDH16,-333.91101494915074,OUT010
FDX10,432.8218087532814,OUT018
FDZ37,1594.9743343408345,OUT017
FDU31,1650.3746191594682,OUT010
DRC49,2369.8180907733404,OUT049
FDL15,2499.2986822046664,OUT045
FDN32,1135.2464147735495,OUT019
DRH59,2644.504144929675,OUT027
NCU29,2481.395979053446,OUT049
FDR37,1099.3699424496504,OUT019
FDS14,2189.214251962249,OUT018
FDU02,4871.13148510411,OUT027
FDJ08,3090.652079068104,OUT035
NCZ06,3951.552205011875,OUT045
FDO31,1588.637440856281,OUT049
FDH31,1450.2514829808988,OUT018
FDS58,2625.532299890451,OUT017
NCA53,2277.4266562083376,OUT027
FDF50,3046.564902290269,OUT046
NCW42,3571.259467536665,OUT049
NCQ17,2506.4528333882354,OUT045
FDK51,3796.9343082278815,OUT018
NCW41,669.7144354048305,OUT010
NCR29,1008.4451039206992,OUT017
FDB08,715.331862200354,OUT019
FDA40,2828.3990477416637,OUT027
FDL14,2309.5495277361692,OUT018
FDB47,3165.7864767422534,OUT046
FDO03,3655.718365774991,OUT035
DRK13,1178.1901650699028,OUT019
FDX13,2040.3600758107596,OUT010
FDF52,2786.7163423381644,OUT046
FDT11,3047.3790255537588,OUT013
FDB08,2612.986658272869,OUT013
FDQ28,2218.283993613961,OUT018
FDD29,3965.8584643213367,OUT045
NCQ29,5397.31231175175,OUT027
NCO02,1129.2436653058603,OUT013
FDR56,1279.7198101037707,OUT010
NCM54,2130.9450428195405,OUT049
FDP51,1986.0339095399495,OUT035
FDT38,1425.480236157688,OUT013
FDZ20,3691.0762495593335,OUT018
FDJ53,1958.3892975516196,OUT013
FDX13,4024.3258184948313,OUT049
FDP58,3456.3045436131424,OUT035
NCK31,-926.3060986655455,OUT019
FDA35,1757.0716763198552,OUT018
FDV37,2899.8327859876354,OUT018
NCO07,4703.317978387174,OUT027
FDA20,3034.184795645524,OUT045
FDZ59,2734.9856359013656,OUT035
NCY17,822.4729921143262,OUT017
FDQ28,2509.46223298019,OUT035
FDV35,2482.52494385557,OUT017
FDQ36,717.2077450834972,OUT013
FDD34,2321.293170643408,OUT018
FDK51,4147.646167138983,OUT045
FDV31,2837.9227395600365,OUT035
FDR04,1632.4137918343786,OUT035
FDR14,1049.5963878064272,OUT049
DRC36,933.0309094320128,OUT010
FDE39,83.42751722430148,OUT019
FDP57,1846.393426858997,OUT049
FDE57,2233.7868541348485,OUT046
NCN18,1697.54745024985,OUT046
NCQ05,2116.8805868137815,OUT018
FDW47,2010.0155055746818,OUT035
FDV46,2278.869347831332,OUT035
NCP29,1124.8559527298285,OUT045
FDE09,1576.2882704902622,OUT018
NCU06,4921.10404737928,OUT027
FDT19,922.3567203038947,OUT010
DRF15,2444.748513440843,OUT017
DRI51,2697.534619980046,OUT013
NCX54,1716.2734663366728,OUT013
DRE01,3707.622468821115,OUT013
NCB07,3092.509883433212,OUT045
FDU50,1914.6797337289618,OUT035
FDG40,712.7232431491402,OUT035
FDW10,2490.646243190059,OUT018
FDX51,3130.1294407782643,OUT013
NCP17,1163.8236593456427,OUT045
FDP21,3050.98194119369,OUT035
FDL04,1750.0548996150237,OUT045
FDV23,2011.140715528048,OUT013
FDF24,1352.2796820863714,OUT046
FDH56,3308.7162834261335,OUT027
FDB51,1187.4467900742156,OUT049
FDI58,2991.069764516219,OUT027
FDR20,981.4238067122069,OUT013
FDC51,1744.4158759380102,OUT018
FDB16,2801.057122272412,OUT027
FDE40,1193.5390759639213,OUT049
NCM17,848.3108543854614,OUT035
FDU56,3011.35207276094,OUT035
FDS32,496.3325783209666,OUT019
FDX02,3595.617873350924,OUT049
FDT39,3872.4693558299978,OUT027
FDE35,1129.0792048638032,OUT017
NCI42,1431.836662513619,OUT019
DRL23,1682.8724919004108,OUT046
FDA10,1879.609689373388,OUT046
FDA11,1613.1895438259376,OUT013
NCM06,2356.7628279808673,OUT046
NCT05,4035.3571396928587,OUT035
NCQ02,1089.8454728719266,OUT010
NCY06,2193.1105726436836,OUT049
FDY56,3625.3295116177937,OUT035
FDL02,1826.2786167106965,OUT035
NCI06,2838.6332117466955,OUT035
FDQ14,2421.3566758802895,OUT045
FDQ12,3593.128848892644,OUT017
FDP36,843.7050054420229,OUT046
FDK21,5279.825994293713,OUT027
FDO40,2410.037676101713,OUT045
NCK54,56.018050897851936,OUT019
FDY09,2522.19370751855,OUT018
NCW30,4149.422499992523,OUT049
NCC55,2059.048142677023,OUT027
FDE58,1632.5272473037971,OUT018
FDR39,2925.3342315317823,OUT013
FDU28,3079.502628394577,OUT049
FDH08,3632.990014713324,OUT017
FDG35,2924.359807491226,OUT045
FDG22,866.9574607878026,OUT049
FDC34,2540.745711897631,OUT035
FDP15,3664.099619008893,OUT018
FDK34,1885.5722441347853,OUT010
FDU45,1983.1073723825757,OUT035
FDQ04,2106.3605281804994,OUT027
FDX22,3050.4738320395395,OUT018
FDB45,1792.777318719527,OUT017
NCH43,4732.5224562026515,OUT027
DRE60,3359.264609846976,OUT046
FDD17,5036.899629774,OUT027
NCM54,2068.988940408926,OUT017
NCH55,2066.0742928143877,OUT013
NCT06,2634.502751649942,OUT017
FDA48,4805.861843275762,OUT027
FDY58,4934.900076800597,OUT027
FDO25,3363.371315562312,OUT045
FDN50,1719.4495601444228,OUT045
FDH35,2698.65371349596,OUT035
FDK09,3583.752429729371,OUT045
FDO16,1409.540963074221,OUT013
FDW11,1183.8319801818375,OUT045
FDU47,3659.2804968482233,OUT027
NCQ42,218.99005146429909,OUT010
FDK55,2886.5160520402587,OUT027
FDN08,2084.036870835005,OUT049
FDT57,3764.0568330532456,OUT045
FDJ12,3009.953164858124,OUT018
DRL59,993.5741408217841,OUT017
NCN53,614.1240600588999,OUT046
FDO51,-969.7948086883071,OUT010
FDK56,3005.245348212503,OUT017
FDY12,1000.9795970543364,OUT035
